+--------------------------+--------------------------+----------------------------------------------------------------------------------------------------------+
|       Launch Clock       |      Capture Clock       |                                                 Pin                                                      |
|              sys_clk_pin |                      clk |                                                                                DUT/count_hash_in_reg[7]/D|
|              sys_clk_pin |                      clk |                                                         DUT/encryption_unit/encrypt_mem/mem_reg/DIADI[10]|
|              sys_clk_pin |                      clk |                                                          DUT/encryption_unit/encrypt_mem/mem_reg/DIADI[0]|
|              sys_clk_pin |                      clk |                                                          DUT/error_vector_gen/mem_single_seed/q_reg[24]/D|
|              sys_clk_pin |                      clk |                                                          DUT/error_vector_gen/mem_single_seed/q_reg[17]/D|
|              sys_clk_pin |                      clk |                                                   DUT/error_vector_gen/onegen_instance/E0_addr_0_reg[2]/D|
|              sys_clk_pin |                      clk |                                               shake_instance/control_path_instance/bof_internal_reg_reg/D|
|              sys_clk_pin |                      clk |                                                                       DUT/encryption_unit/addr_1_reg[0]/D|
|              sys_clk_pin |                      clk |                                                                DUT/error_vector_gen/weight_count_reg[6]/D|
|              sys_clk_pin |                      clk |                                                   DUT/error_vector_gen/onegen_instance/E0_addr_0_reg[3]/D|
|              sys_clk_pin |                      clk |                                                          DUT/error_vector_gen/mem_single_seed/q_reg[16]/D|
|              sys_clk_pin |                      clk |                                                   DUT/error_vector_gen/onegen_instance/E0_addr_0_reg[1]/D|
|              sys_clk_pin |                      clk |                                                                            DUT/encryption_unit/rd_e_reg/D|
|              sys_clk_pin |                      clk |                                                                                DUT/count_hash_in_reg[4]/D|
|              sys_clk_pin |                      clk |                                                         DUT/encryption_unit/FSM_sequential_state_reg[2]/D|
|              sys_clk_pin |                      clk |                                                                                  DUT/rd_addr_e_1_reg[6]/D|
|              sys_clk_pin |                      clk |                                                    DUT/error_vector_gen/seed_is_loaded_in_shake_off_reg/D|
|              sys_clk_pin |                      clk |                                                          DUT/error_vector_gen/mem_single_seed/q_reg[13]/D|
|              sys_clk_pin |                      clk |                                                                                          DUT/done_r_reg/D|
|              sys_clk_pin |                      clk |                                   DUT/error_vector_gen/onegen_instance/mem_dual_A/mem_reg/ADDRARDADDR[11]|
|              sys_clk_pin |                      clk |                                                       DUT/error_vector_gen/onegen_instance/state_reg[1]/D|
|              sys_clk_pin |                      clk |                                                   DUT/error_vector_gen/onegen_instance/count_reg_reg[1]/D|
|              sys_clk_pin |                      clk |                                                                                DUT/count_hash_in_reg[2]/D|
|              sys_clk_pin |                      clk |                                                                                DUT/count_hash_in_reg[3]/D|
|              sys_clk_pin |                      clk |                                    DUT/error_vector_gen/onegen_instance/mem_dual_A/mem_reg/ADDRARDADDR[6]|
|              sys_clk_pin |                      clk |                                    DUT/error_vector_gen/onegen_instance/mem_dual_A/mem_reg/ADDRARDADDR[8]|
|              sys_clk_pin |                      clk |                                                                   DUT/error_vector_gen/count_reg_reg[5]/D|
|              sys_clk_pin |                      clk |                                                                                     DUT/h_addr_1_reg[5]/D|
|              sys_clk_pin |                      clk |                                                                 DUT/error_vector_gen/l_seed_addr_reg[0]/D|
|              sys_clk_pin |                      clk |                                         shake_instance/control_path_instance/max_reads_count_reg_reg[1]/D|
|              sys_clk_pin |                      clk |                                                                       DUT/encryption_unit/e_addr_reg[6]/D|
+--------------------------+--------------------------+----------------------------------------------------------------------------------------------------------+
